Date,Open,High,Low,Close,Adj Close,Volume
2017-02-14,3.900.000.000,3.900.000.000,3.840.000.000,3.860.000.000,3.210.328.613,146309400
2017-02-15,3.860.000.000,3.860.000.000,3.860.000.000,3.860.000.000,3.210.328.613,0
2017-02-16,3.880.000.000,3.890.000.000,3.840.000.000,3.870.000.000,3.218.645.508,127779400
2017-02-17,3.890.000.000,3.890.000.000,3.850.000.000,3.870.000.000,3.218.645.508,80814700
2017-02-20,3.860.000.000,3.880.000.000,3.850.000.000,3.870.000.000,3.218.645.508,26820400
2017-02-21,3.880.000.000,3.890.000.000,3.860.000.000,3.880.000.000,3.226.962.402,49368500
2017-02-22,3.880.000.000,3.890.000.000,3.850.000.000,3.880.000.000,3.226.962.402,74260200
2017-02-23,3.860.000.000,3.870.000.000,3.830.000.000,3.840.000.000,3.193.694.824,122760100
2017-02-24,3.830.000.000,3.870.000.000,3.830.000.000,3.840.000.000,3.193.694.824,71119600
2017-02-27,3.850.000.000,3.890.000.000,3.850.000.000,3.870.000.000,3.218.645.508,54712100
2017-02-28,3.860.000.000,3.900.000.000,3.850.000.000,3.850.000.000,3.202.011.475,65928100
2017-03-01,3.870.000.000,3.890.000.000,3.840.000.000,3.850.000.000,3.202.011.475,79662500
2017-03-02,3.870.000.000,3.870.000.000,3.830.000.000,3.830.000.000,3.185.377.686,59748700
2017-03-03,3.820.000.000,3.870.000.000,3.810.000.000,3.850.000.000,3.202.011.475,92350100
2017-03-06,3.860.000.000,3.920.000.000,3.850.000.000,3.920.000.000,3.260.229.980,99064100
2017-03-07,3.920.000.000,3.950.000.000,3.890.000.000,3.950.000.000,3.285.180.664,61945400
2017-03-08,3.920.000.000,3.930.000.000,3.880.000.000,3.880.000.000,3.226.962.402,31336300
2017-03-09,3.960.000.000,3.960.000.000,3.880.000.000,3.960.000.000,3.293.497.559,83224900
2017-03-10,3.970.000.000,3.990.000.000,3.910.000.000,3.950.000.000,3.285.180.664,70318300
2017-03-13,3.940.000.000,3.970.000.000,3.920.000.000,3.950.000.000,3.285.180.664,54433000
2017-03-14,3.950.000.000,4.070.000.000,3.950.000.000,4.050.000.000,3.368.349.854,122779100
2017-03-15,4.030.000.000,4.080.000.000,4.010.000.000,4.040.000.000,3.360.033.203,80434200
2017-03-16,4.060.000.000,4.150.000.000,4.060.000.000,4.140.000.000,3.443.201.904,123306900
2017-03-17,4.140.000.000,4.140.000.000,4.030.000.000,4.110.000.000,3.418.251.465,123085600
2017-03-20,4.100.000.000,4.110.000.000,4.050.000.000,4.100.000.000,3.409.934.326,87628300
2017-03-21,4.060.000.000,4.120.000.000,4.060.000.000,4.090.000.000,3.401.617.676,75349600
2017-03-22,4.060.000.000,4.080.000.000,4.010.000.000,4.070.000.000,3.384.983.887,110927600
2017-03-23,4.070.000.000,4.100.000.000,4.050.000.000,4.090.000.000,3.401.617.676,72319900
2017-03-24,4.080.000.000,4.110.000.000,4.050.000.000,4.080.000.000,3.393.300.781,71877500
2017-03-27,4.080.000.000,4.090.000.000,4.070.000.000,4.080.000.000,3.393.300.781,56070700
2017-03-29,4.080.000.000,4.150.000.000,4.080.000.000,4.150.000.000,3.451.519.043,84076600
2017-03-30,4.140.000.000,4.170.000.000,4.110.000.000,4.140.000.000,3.443.201.904,61410200
2017-03-31,4.180.000.000,4.190.000.000,4.130.000.000,4.130.000.000,3.434.885.010,88859000
2017-04-03,4.130.000.000,4.200.000.000,4.130.000.000,4.170.000.000,3.468.153.076,66564400
2017-04-04,4.170.000.000,4.290.000.000,4.170.000.000,4.250.000.000,3.534.687.744,108165500
2017-04-05,4.250.000.000,4.250.000.000,4.250.000.000,4.250.000.000,3.534.687.744,0
2017-04-06,4.180.000.000,4.200.000.000,4.130.000.000,4.170.000.000,3.468.153.076,79905800
2017-04-07,4.130.000.000,4.140.000.000,4.110.000.000,4.130.000.000,3.434.885.010,72954300
2017-04-10,4.110.000.000,4.140.000.000,4.090.000.000,4.100.000.000,3.409.934.326,53211800
2017-04-11,4.110.000.000,4.180.000.000,4.110.000.000,4.150.000.000,3.451.519.043,54580200
2017-04-12,4.170.000.000,4.170.000.000,4.110.000.000,4.150.000.000,3.451.519.043,33441400
2017-04-13,4.150.000.000,4.170.000.000,4.090.000.000,4.090.000.000,3.401.617.676,47225000
2017-04-17,4.090.000.000,4.090.000.000,4.010.000.000,4.010.000.000,3.335.082.275,51373500
2017-04-18,4.060.000.000,4.120.000.000,4.050.000.000,4.070.000.000,3.384.983.887,68193500
2017-04-19,4.070.000.000,4.070.000.000,4.070.000.000,4.070.000.000,3.384.983.887,0
2017-04-20,4.030.000.000,4.150.000.000,4.030.000.000,4.110.000.000,3.418.251.465,110208600
2017-04-21,4.180.000.000,4.420.000.000,4.170.000.000,4.420.000.000,3.676.075.928,237062100
2017-04-25,4.500.000.000,4.520.000.000,4.330.000.000,4.420.000.000,3.676.075.928,213322700
2017-04-26,4.380.000.000,4.410.000.000,4.360.000.000,4.400.000.000,3.659.441.650,103930700
2017-04-27,4.380.000.000,4.400.000.000,4.360.000.000,4.370.000.000,3.634.491.211,78695300
2017-04-28,4.400.000.000,4.410.000.000,4.370.000.000,4.370.000.000,3.634.491.211,124845700
2017-05-02,4.410.000.000,4.450.000.000,4.380.000.000,4.410.000.000,3.667.758.789,140198900
2017-05-03,4.400.000.000,4.400.000.000,4.330.000.000,4.340.000.000,3.708.230.957,92896600
2017-05-04,4.360.000.000,4.390.000.000,4.340.000.000,4.370.000.000,3.733.864.014,100510700
2017-05-05,4.350.000.000,4.360.000.000,4.330.000.000,4.340.000.000,3.708.230.957,43566800
2017-05-08,4.370.000.000,4.380.000.000,4.310.000.000,4.340.000.000,3.708.230.957,85508700
2017-05-09,4.390.000.000,4.450.000.000,4.330.000.000,4.340.000.000,3.708.230.957,90061700
2017-05-10,4.340.000.000,4.410.000.000,4.330.000.000,4.370.000.000,3.733.864.014,85484500
2017-05-12,4.410.000.000,4.440.000.000,4.380.000.000,4.400.000.000,3.759.496.582,84813500
2017-05-15,4.420.000.000,4.420.000.000,4.320.000.000,4.360.000.000,3.725.319.336,88965200
2017-05-16,4.390.000.000,4.390.000.000,4.340.000.000,4.340.000.000,3.708.230.957,79436500
2017-05-17,4.380.000.000,4.380.000.000,4.300.000.000,4.340.000.000,3.708.230.957,65470700
2017-05-18,4.300.000.000,4.340.000.000,4.270.000.000,4.310.000.000,3.682.598.389,78913600
2017-05-19,4.300.000.000,4.650.000.000,4.300.000.000,4.530.000.000,3.870.573.486,140860000
2017-05-22,4.590.000.000,4.670.000.000,4.440.000.000,4.470.000.000,3.819.306.885,92800400
2017-05-23,4.500.000.000,4.520.000.000,4.370.000.000,4.400.000.000,3.759.496.582,70551200
2017-05-24,4.360.000.000,4.410.000.000,4.330.000.000,4.360.000.000,3.725.319.336,76441800
2017-05-26,4.430.000.000,4.490.000.000,4.430.000.000,4.470.000.000,3.819.306.885,123903300
2017-05-29,4.470.000.000,4.470.000.000,4.360.000.000,4.390.000.000,3.750.952.637,69694400
2017-05-30,4.350.000.000,4.380.000.000,4.330.000.000,4.330.000.000,3.699.686.768,57720500
2017-05-31,4.350.000.000,4.370.000.000,4.300.000.000,4.350.000.000,3.716.775.391,184808900
2017-06-01,4.350.000.000,4.350.000.000,4.350.000.000,4.350.000.000,3.716.775.391,0
2017-06-02,4.400.000.000,4.450.000.000,4.340.000.000,4.380.000.000,3.742.408.691,168414800
2017-06-05,4.340.000.000,4.380.000.000,4.300.000.000,4.340.000.000,3.708.230.957,88200300
2017-06-06,4.350.000.000,4.350.000.000,4.300.000.000,4.310.000.000,3.682.598.389,99538800
2017-06-07,4.350.000.000,4.350.000.000,4.290.000.000,4.320.000.000,3.691.142.334,99176400
2017-06-08,4.320.000.000,4.320.000.000,4.300.000.000,4.300.000.000,3.674.053.955,88979800
2017-06-09,4.370.000.000,4.380.000.000,4.320.000.000,4.330.000.000,3.699.686.768,137960200
2017-06-12,4.320.000.000,4.340.000.000,4.310.000.000,4.330.000.000,3.699.686.768,52481100
2017-06-13,4.340.000.000,4.360.000.000,4.330.000.000,4.360.000.000,3.725.319.336,61967400
2017-06-14,4.380.000.000,4.380.000.000,4.330.000.000,4.360.000.000,3.725.319.336,72198600
2017-06-15,4.350.000.000,4.370.000.000,4.330.000.000,4.360.000.000,3.725.319.336,50887900
2017-06-16,4.330.000.000,4.440.000.000,4.330.000.000,4.370.000.000,3.733.864.014,267351200
2017-06-19,4.400.000.000,4.420.000.000,4.390.000.000,4.400.000.000,3.759.496.582,48458800
2017-06-20,4.420.000.000,4.510.000.000,4.400.000.000,4.490.000.000,3.836.395.508,93396600
2017-06-21,4.480.000.000,4.530.000.000,4.460.000.000,4.520.000.000,3.862.028.809,116596300
2017-06-22,4.540.000.000,4.540.000.000,4.500.000.000,4.520.000.000,3.862.028.809,76420700
2017-06-23,4.520.000.000,4.520.000.000,4.520.000.000,4.520.000.000,3.862.028.809,0
2017-06-26,4.520.000.000,4.520.000.000,4.520.000.000,4.520.000.000,3.862.028.809,0
2017-06-27,4.520.000.000,4.520.000.000,4.520.000.000,4.520.000.000,3.862.028.809,0
2017-06-28,4.520.000.000,4.520.000.000,4.520.000.000,4.520.000.000,3.862.028.809,0
2017-06-29,4.520.000.000,4.520.000.000,4.520.000.000,4.520.000.000,3.862.028.809,0
2017-06-30,4.520.000.000,4.520.000.000,4.520.000.000,4.520.000.000,3.862.028.809,0
2017-07-03,4.530.000.000,4.790.000.000,4.520.000.000,4.790.000.000,4.092.724.609,213322100
2017-07-04,4.710.000.000,4.730.000.000,4.590.000.000,4.590.000.000,3.921.838.623,126977200
2017-07-05,4.550.000.000,4.590.000.000,4.530.000.000,4.580.000.000,3.913.294.434,76950600
2017-07-06,4.570.000.000,4.680.000.000,4.570.000.000,4.650.000.000,3.973.104.736,74712800
2017-07-07,4.640.000.000,4.690.000.000,4.630.000.000,4.630.000.000,3.956.016.113,74859600
2017-07-10,4.670.000.000,4.670.000.000,4.560.000.000,4.570.000.000,3.904.750.244,40905200
2017-07-11,4.590.000.000,4.640.000.000,4.560.000.000,4.600.000.000,3.930.383.301,59015400
2017-07-12,4.580.000.000,4.640.000.000,4.580.000.000,4.620.000.000,3.947.471.924,42386500
2017-07-13,4.660.000.000,4.680.000.000,4.580.000.000,4.600.000.000,3.930.383.301,83010800
2017-07-14,4.580.000.000,4.620.000.000,4.570.000.000,4.600.000.000,3.930.383.301,61198800
2017-07-17,4.570.000.000,4.650.000.000,4.570.000.000,4.650.000.000,3.973.104.736,53983200
2017-07-18,4.660.000.000,4.660.000.000,4.590.000.000,4.630.000.000,3.956.016.113,63087200
2017-07-19,4.630.000.000,4.630.000.000,4.570.000.000,4.600.000.000,3.930.383.301,31882000
2017-07-20,4.620.000.000,4.650.000.000,4.600.000.000,4.630.000.000,3.956.016.113,65946300
2017-07-21,4.600.000.000,4.620.000.000,4.530.000.000,4.560.000.000,3.896.205.566,61852600
2017-07-24,4.500.000.000,4.650.000.000,4.500.000.000,4.650.000.000,3.973.104.736,139361700
2017-07-25,4.680.000.000,4.740.000.000,4.640.000.000,4.720.000.000,4.032.914.795,82776400
2017-07-26,4.700.000.000,4.740.000.000,4.650.000.000,4.700.000.000,4.015.826.416,65286900
2017-07-27,4.700.000.000,4.720.000.000,4.650.000.000,4.650.000.000,3.973.104.736,79556300
2017-07-28,4.670.000.000,4.720.000.000,4.660.000.000,4.700.000.000,4.015.826.416,77012600
2017-07-31,4.680.000.000,4.750.000.000,4.670.000.000,4.690.000.000,4.007.281.982,105620500
2017-08-01,4.700.000.000,4.820.000.000,4.690.000.000,4.770.000.000,4.075.636.230,98006400
2017-08-02,4.800.000.000,4.840.000.000,4.780.000.000,4.800.000.000,4.101.269.043,76646000
2017-08-03,4.760.000.000,4.790.000.000,4.670.000.000,4.700.000.000,4.015.826.416,57453500
2017-08-04,4.700.000.000,4.710.000.000,4.660.000.000,4.670.000.000,3.990.193.115,53596700
2017-08-07,4.670.000.000,4.730.000.000,4.660.000.000,4.670.000.000,3.990.193.115,50259300
2017-08-08,4.650.000.000,4.690.000.000,4.650.000.000,4.690.000.000,4.007.281.982,55006100
2017-08-09,4.670.000.000,4.720.000.000,4.670.000.000,4.710.000.000,4.024.370.361,67040700
2017-08-10,4.720.000.000,4.730.000.000,4.700.000.000,4.710.000.000,4.024.370.361,36139000
2017-08-11,4.690.000.000,4.700.000.000,4.660.000.000,4.680.000.000,3.998.738.037,61681900
2017-08-14,4.720.000.000,4.730.000.000,4.700.000.000,4.710.000.000,4.024.370.361,45942500
2017-08-15,4.750.000.000,4.750.000.000,4.710.000.000,4.730.000.000,4.041.459.717,62541500
2017-08-16,4.750.000.000,4.780.000.000,4.730.000.000,4.770.000.000,4.075.636.230,72564900
2017-08-17,4.770.000.000,4.770.000.000,4.770.000.000,4.770.000.000,4.075.636.230,0
2017-08-18,4.770.000.000,4.820.000.000,4.770.000.000,4.780.000.000,4.084.181.152,72171800
2017-08-21,4.800.000.000,4.800.000.000,4.730.000.000,4.770.000.000,4.075.636.230,36963300
2017-08-22,4.800.000.000,4.810.000.000,4.770.000.000,4.790.000.000,4.092.724.609,45279100
2017-08-23,4.800.000.000,4.810.000.000,4.750.000.000,4.800.000.000,4.101.269.043,55475800
2017-08-24,4.800.000.000,4.800.000.000,4.760.000.000,4.780.000.000,4.084.181.152,59747100
2017-08-25,4.800.000.000,4.810.000.000,4.770.000.000,4.770.000.000,4.075.636.230,34666200
2017-08-28,4.740.000.000,4.770.000.000,4.720.000.000,4.750.000.000,4.058.547.607,42681600
2017-08-29,4.740.000.000,4.760.000.000,4.710.000.000,4.730.000.000,4.041.459.717,66770700
2017-08-30,4.720.000.000,4.760.000.000,4.720.000.000,4.740.000.000,4.050.003.174,41010800
2017-08-31,4.740.000.000,4.750.000.000,4.690.000.000,4.690.000.000,4.007.281.982,60803000
2017-09-01,4.690.000.000,4.690.000.000,4.690.000.000,4.690.000.000,4.007.281.982,0
2017-09-04,4.710.000.000,4.710.000.000,4.660.000.000,4.680.000.000,3.998.738.037,74663400
2017-09-05,4.670.000.000,4.680.000.000,4.620.000.000,4.650.000.000,3.973.104.736,71280300
2017-09-06,4.650.000.000,4.730.000.000,4.650.000.000,4.710.000.000,4.024.370.361,60257800
2017-09-07,4.700.000.000,4.730.000.000,4.690.000.000,4.700.000.000,4.015.826.416,47238900
2017-09-08,4.670.000.000,4.720.000.000,4.670.000.000,4.720.000.000,4.032.914.795,40939600
2017-09-11,4.710.000.000,4.720.000.000,4.700.000.000,4.710.000.000,4.024.370.361,45419200
2017-09-12,4.720.000.000,4.730.000.000,4.700.000.000,4.720.000.000,4.032.914.795,68810000
2017-09-13,4.650.000.000,4.730.000.000,4.650.000.000,4.690.000.000,4.007.281.982,55115400
2017-09-14,4.690.000.000,4.700.000.000,4.660.000.000,4.670.000.000,3.990.193.115,53421400
2017-09-15,4.650.000.000,4.700.000.000,4.650.000.000,4.690.000.000,4.007.281.982,112759200
2017-09-18,4.680.000.000,4.720.000.000,4.660.000.000,4.710.000.000,4.024.370.361,61345400
2017-09-19,4.690.000.000,4.720.000.000,4.680.000.000,4.710.000.000,4.024.370.361,54676900
2017-09-20,4.690.000.000,4.710.000.000,4.680.000.000,4.690.000.000,4.007.281.982,58141200
2017-09-21,4.690.000.000,4.690.000.000,4.690.000.000,4.690.000.000,4.007.281.982,0
2017-09-22,4.690.000.000,4.690.000.000,4.610.000.000,4.640.000.000,3.964.560.059,100046700
2017-09-25,4.620.000.000,4.670.000.000,4.610.000.000,4.650.000.000,3.973.104.736,33070000
2017-09-26,4.640.000.000,4.710.000.000,4.640.000.000,4.690.000.000,4.007.281.982,83557100
2017-09-27,4.690.000.000,4.710.000.000,4.680.000.000,4.700.000.000,4.015.826.416,60995800
2017-09-28,4.720.000.000,4.740.000.000,4.710.000.000,4.710.000.000,4.024.370.361,105241200
2017-09-29,4.700.000.000,4.750.000.000,4.670.000.000,4.680.000.000,3.998.738.037,202031900
2017-10-02,4.690.000.000,4.690.000.000,4.660.000.000,4.680.000.000,3.998.738.037,79696400
2017-10-03,4.650.000.000,4.700.000.000,4.640.000.000,4.690.000.000,4.007.281.982,113933700
2017-10-04,4.660.000.000,4.710.000.000,4.660.000.000,4.690.000.000,4.007.281.982,101963100
2017-10-05,4.680.000.000,4.690.000.000,4.640.000.000,4.660.000.000,3.981.648.682,164687600
2017-10-06,4.680.000.000,4.680.000.000,4.630.000.000,4.660.000.000,3.981.648.682,83595800
2017-10-09,4.640.000.000,4.660.000.000,4.610.000.000,4.620.000.000,3.947.471.924,73027700
2017-10-10,4.650.000.000,4.650.000.000,4.510.000.000,4.530.000.000,3.870.573.486,95524700
2017-10-11,4.540.000.000,4.550.000.000,4.310.000.000,4.400.000.000,3.759.496.582,365951800
2017-10-12,4.380.000.000,4.490.000.000,4.370.000.000,4.440.000.000,3.793.673.828,163091000
2017-10-13,4.440.000.000,4.450.000.000,4.400.000.000,4.430.000.000,3.785.129.883,122491000
2017-10-16,4.380.000.000,4.480.000.000,4.380.000.000,4.450.000.000,3.802.218.506,167517000
2017-10-17,4.400.000.000,4.410.000.000,4.320.000.000,4.400.000.000,3.759.496.582,286827400
2017-10-18,4.400.000.000,4.400.000.000,4.190.000.000,4.300.000.000,3.674.053.955,379725700
2017-10-19,4.230.000.000,4.250.000.000,4.180.000.000,4.210.000.000,3.597.155.029,231274800
2017-10-20,4.250.000.000,4.290.000.000,4.200.000.000,4.270.000.000,3.648.421.143,107642900
2017-10-23,4.270.000.000,4.320.000.000,4.240.000.000,4.250.000.000,3.631.332.031,118213500
2017-10-24,4.270.000.000,4.270.000.000,4.230.000.000,4.230.000.000,3.614.243.896,69942200
2017-10-25,4.210.000.000,4.230.000.000,4.060.000.000,4.090.000.000,3.494.623.535,308355300
2017-10-26,4.010.000.000,4.260.000.000,4.010.000.000,4.160.000.000,3.554.433.350,348271000
2017-10-27,4.190.000.000,4.200.000.000,4.080.000.000,4.150.000.000,3.545.889.160,122923500
2017-10-30,4.150.000.000,4.180.000.000,4.080.000.000,4.080.000.000,3.486.079.102,140445100
2017-10-31,4.150.000.000,4.150.000.000,4.030.000.000,4.030.000.000,3.443.357.178,111757900
2017-11-01,4.070.000.000,4.080.000.000,3.910.000.000,3.950.000.000,3.375.002.686,267366500
2017-11-02,3.980.000.000,4.110.000.000,3.970.000.000,4.030.000.000,3.443.357.178,154764900
2017-11-03,4.050.000.000,4.100.000.000,4.010.000.000,4.090.000.000,3.494.623.535,80926400
2017-11-06,4.100.000.000,4.210.000.000,4.070.000.000,4.190.000.000,3.580.066.406,177511800
2017-11-07,4.180.000.000,4.210.000.000,4.160.000.000,4.190.000.000,3.580.066.406,84694700
2017-11-08,4.160.000.000,4.160.000.000,4.100.000.000,4.100.000.000,3.503.167.480,145225500
2017-11-09,4.100.000.000,4.180.000.000,4.100.000.000,4.160.000.000,3.554.433.350,91933800
2017-11-10,4.130.000.000,4.160.000.000,4.120.000.000,4.120.000.000,3.520.256.104,56993800
2017-11-13,4.130.000.000,4.160.000.000,4.100.000.000,4.100.000.000,3.503.167.480,92109100
2017-11-14,4.100.000.000,4.110.000.000,4.070.000.000,4.080.000.000,3.486.079.102,64809800
2017-11-15,4.090.000.000,4.180.000.000,4.080.000.000,4.130.000.000,3.528.800.537,96128400
2017-11-16,4.150.000.000,4.230.000.000,4.150.000.000,4.200.000.000,3.588.610.840,134137000
2017-11-17,4.200.000.000,4.230.000.000,4.200.000.000,4.200.000.000,3.588.610.840,80261800
2017-11-20,4.220.000.000,4.220.000.000,4.150.000.000,4.150.000.000,3.545.889.160,48453900
2017-11-21,4.170.000.000,4.200.000.000,4.150.000.000,4.200.000.000,3.588.610.840,96842900
2017-11-22,4.220.000.000,4.220.000.000,4.190.000.000,4.200.000.000,3.588.610.840,69602300
2017-11-23,4.200.000.000,4.270.000.000,4.200.000.000,4.250.000.000,3.631.332.031,62887900
2017-11-24,4.220.000.000,4.320.000.000,4.220.000.000,4.320.000.000,3.691.142.334,87879900
2017-11-27,4.320.000.000,4.350.000.000,4.280.000.000,4.300.000.000,3.674.053.955,82769500
2017-11-28,4.270.000.000,4.290.000.000,4.230.000.000,4.240.000.000,3.622.787.842,99928100
2017-11-29,4.220.000.000,4.240.000.000,4.180.000.000,4.200.000.000,3.588.610.840,79872900
2017-11-30,4.200.000.000,4.220.000.000,4.150.000.000,4.150.000.000,3.545.889.160,185905200
2017-12-01,4.150.000.000,4.150.000.000,4.150.000.000,4.150.000.000,3.545.889.160,0
2017-12-04,4.180.000.000,4.230.000.000,4.160.000.000,4.200.000.000,3.588.610.840,78040500
2017-12-05,4.210.000.000,4.220.000.000,4.180.000.000,4.200.000.000,3.588.610.840,96504800
2017-12-06,4.160.000.000,4.210.000.000,4.160.000.000,4.200.000.000,3.588.610.840,92126500
2017-12-07,4.200.000.000,4.210.000.000,4.160.000.000,4.200.000.000,3.588.610.840,52703100
2017-12-08,4.150.000.000,4.200.000.000,4.120.000.000,4.140.000.000,3.537.344.727,88536500
2017-12-11,4.110.000.000,4.150.000.000,4.110.000.000,4.140.000.000,3.537.344.727,47625800
2017-12-12,4.150.000.000,4.190.000.000,4.150.000.000,4.170.000.000,3.562.978.027,63036000
2017-12-13,4.150.000.000,4.200.000.000,4.150.000.000,4.200.000.000,3.588.610.840,49020200
2017-12-14,4.220.000.000,4.250.000.000,4.200.000.000,4.250.000.000,3.631.332.031,61517800
2017-12-15,4.200.000.000,4.240.000.000,4.180.000.000,4.230.000.000,3.614.243.896,77110600
2017-12-18,4.250.000.000,4.250.000.000,4.170.000.000,4.240.000.000,3.622.787.842,47756500
2017-12-19,4.200.000.000,4.200.000.000,4.170.000.000,4.190.000.000,3.580.066.406,85383600
2017-12-20,4.190.000.000,4.200.000.000,4.160.000.000,4.160.000.000,3.554.433.350,87778400
2017-12-21,4.190.000.000,4.250.000.000,4.170.000.000,4.250.000.000,3.631.332.031,83893400
2017-12-22,4.250.000.000,4.300.000.000,4.210.000.000,4.300.000.000,3.674.053.955,50330400
2017-12-25,4.300.000.000,4.300.000.000,4.300.000.000,4.300.000.000,3.674.053.955,0
2017-12-26,4.300.000.000,4.300.000.000,4.300.000.000,4.300.000.000,3.674.053.955,0
2017-12-27,4.270.000.000,4.310.000.000,4.270.000.000,4.300.000.000,3.674.053.955,32211800
2017-12-28,4.300.000.000,4.390.000.000,4.270.000.000,4.390.000.000,3.750.952.637,88576700
2017-12-29,4.390.000.000,4.460.000.000,4.390.000.000,4.440.000.000,3.793.673.828,110053200
2018-01-01,4.440.000.000,4.440.000.000,4.440.000.000,4.440.000.000,3.793.673.828,0
2018-01-02,4.430.000.000,4.460.000.000,4.380.000.000,4.410.000.000,3.768.041.260,66075600
2018-01-03,4.380.000.000,4.380.000.000,4.200.000.000,4.230.000.000,3.614.243.896,129205000
2018-01-04,4.230.000.000,4.250.000.000,4.190.000.000,4.220.000.000,3.605.699.219,77953300
2018-01-05,4.220.000.000,4.280.000.000,4.200.000.000,4.280.000.000,3.656.965.088,55863000
2018-01-08,4.250.000.000,4.290.000.000,4.250.000.000,4.260.000.000,3.639.876.709,42916700
2018-01-09,4.240.000.000,4.240.000.000,4.180.000.000,4.200.000.000,3.588.610.840,100497400
2018-01-10,4.200.000.000,4.250.000.000,4.180.000.000,4.190.000.000,3.580.066.406,95004000
2018-01-11,4.200.000.000,4.200.000.000,4.150.000.000,4.170.000.000,3.562.978.027,80524900
2018-01-12,4.160.000.000,4.190.000.000,4.130.000.000,4.130.000.000,3.528.800.537,70976800
2018-01-15,4.160.000.000,4.170.000.000,4.100.000.000,4.120.000.000,3.520.256.104,71388000
2018-01-16,4.150.000.000,4.220.000.000,4.120.000.000,4.210.000.000,3.597.155.029,84393300
2018-01-17,4.210.000.000,4.220.000.000,4.180.000.000,4.200.000.000,3.588.610.840,77197700
2018-01-18,4.210.000.000,4.240.000.000,4.160.000.000,4.170.000.000,3.562.978.027,100089500
2018-01-19,4.190.000.000,4.190.000.000,4.120.000.000,4.160.000.000,3.554.433.350,70890100
2018-01-22,4.120.000.000,4.160.000.000,4.120.000.000,4.130.000.000,3.528.800.537,83090400
2018-01-23,4.160.000.000,4.160.000.000,4.030.000.000,4.090.000.000,3.494.623.535,184176500
2018-01-24,4.090.000.000,4.090.000.000,3.970.000.000,3.980.000.000,3.400.635.986,241779600
2018-01-25,3.980.000.000,4.020.000.000,3.920.000.000,3.970.000.000,3.392.091.553,232552500
2018-01-26,3.990.000.000,4.160.000.000,3.990.000.000,4.150.000.000,3.545.889.160,246067800
2018-01-29,4.170.000.000,4.180.000.000,4.030.000.000,4.070.000.000,3.477.534.668,156356300
2018-01-30,4.020.000.000,4.040.000.000,3.960.000.000,3.970.000.000,3.392.091.553,140694300
2018-01-31,3.960.000.000,4.060.000.000,3.950.000.000,3.990.000.000,3.409.180.176,112276200
2018-02-01,4.030.000.000,4.070.000.000,3.980.000.000,3.980.000.000,3.400.635.986,102291000
2018-02-02,4.030.000.000,4.030.000.000,4.000.000.000,4.000.000.000,3.417.724.365,71707200
